title,link,organization,rating,skills,difficulty,duration
Python for Cybersecurity,https://www.coursera.org/specializations/pythonforcybersecurity,Infosec,4.5,"MITRE ATT&CK Framework, Cyber Threat Hunting, Threat Detection, Threat Modeling, Cybersecurity, Network Security, Cyber Security Strategy, System Monitoring, Cyber Operations, Continuous Monitoring, Cyber Threat Intelligence, Incident Response, Scripting, Network Monitoring, Command-Line Interface, Persistence, Python Programming, Data Access, Authorization (Computing), Computer Programming",Intermediate,3 - 6 Months
Programming in Python: A Hands-on Introduction,https://www.coursera.org/specializations/hands-on-python,Codio,4.5,"Object Oriented Programming (OOP), Programming Principles, Computer Programming, Scripting Languages, Data Import/Export, Data Structures, Python Programming, Scripting, Computational Logic, Computer Science, File Management",Beginner,3 - 6 Months
"Programación con Python, nivel básico",https://www.coursera.org/learn/programacion-con-python-basico,Universidad Nacional de Colombia,,"Programming Principles, Debugging, Computational Thinking, Computer Programming, Algorithms, Program Development, Computational Logic, Python Programming, Integrated Development Environments, Development Environment, Software Testing",Beginner,1 - 3 Months
Learn Python,https://www.coursera.org/specializations/learn-python,Scrimba,4.8,"Object Oriented Programming (OOP), Data Structures, Python Programming, Programming Principles, User Interface (UI), Computer Programming, Scripting, Software Engineering, Performance Tuning, Scripting Languages, File Management, Web Development, Computational Thinking, Debugging, Software Development, Web Development Tools",Beginner,1 - 4 Weeks
Python 3 Programming,https://www.coursera.org/specializations/python-3-programming,University of Michigan,4.8,"Unified Modeling Language, JSON, Object Oriented Programming (OOP), Software Design, Debugging, Object Oriented Design, Data Processing, Web Scraping, Unit Testing, Programming Principles, Python Programming, Data Import/Export, Restful API, Image Analysis, Data Manipulation, Jupyter, Computer Programming, Maintainability, Data Structures, File Management",Beginner,3 - 6 Months
Machine Learning with Python,https://www.coursera.org/learn/machine-learning-with-python,IBM,4.7,"Unsupervised Learning, Supervised Learning, Feature Engineering, Applied Machine Learning, Scikit Learn (Machine Learning Library), Machine Learning, Predictive Modeling, Dimensionality Reduction, Regression Analysis, Decision Tree Learning, Classification And Regression Tree (CART), Statistical Modeling",Intermediate,1 - 3 Months
Get Started with Python,https://www.coursera.org/learn/get-started-with-python,Google,4.8,"Object Oriented Programming (OOP), Data Structures, Python Programming, NumPy, Pandas (Python Package), Data Analysis, Programming Principles, Scripting, Data Manipulation, Data Visualization, Algorithms",Advanced,1 - 3 Months
Databases and SQL for Data Science with Python,https://www.coursera.org/learn/sql-data-science,IBM,4.7,"SQL, Databases, Stored Procedure, Relational Databases, Database Design, Query Languages, Database Management, Data Analysis, Jupyter, Data Manipulation, Pandas (Python Package), Python Programming, Transaction Processing",Beginner,1 - 3 Months
Introduction to Artificial Intelligence (AI),https://www.coursera.org/learn/introduction-to-ai,IBM,4.7,"Generative AI, ChatGPT, Natural Language Processing, Market Opportunities",Beginner,1 - 4 Weeks
Artificial Intelligence,https://www.coursera.org/learn/artificial-intelligence-1,O.P. Jindal Global University,,"Artificial Intelligence, Machine Learning, Natural Language Processing, Supervised Learning, Business Strategy, Knowledge Transfer, Artificial Neural Networks, Programming Principles, Text Mining, Bayesian Statistics, Complex Problem Solving, Decision Making, Algorithms, Probability & Statistics",Mixed,3 - 6 Months
Introduction to AI,https://www.coursera.org/learn/google-introduction-to-ai,Google,4.9,"Generative AI, Artificial Intelligence and Machine Learning (AI/ML), Machine Learning Software, Machine Learning, Innovation, Data Quality, Critical Thinking",Beginner,1 - 4 Weeks
Generative AI: Prompt Engineering Basics,https://www.coursera.org/learn/generative-ai-prompt-engineering-for-everyone,IBM,4.8,"Prompt Engineering, ChatGPT, Large Language Modeling, IBM Cloud",Beginner,1 - 4 Weeks
CertNexus Certified Artificial Intelligence Practitioner,https://www.coursera.org/professional-certificates/certified-artificial-intelligence-practitioner,CertNexus,4.6,"Data Ethics, Unsupervised Learning, Random Forest Algorithm, Data Analysis, Regression Analysis, Decision Tree Learning, Machine Learning Algorithms, Data Collection, Deep Learning, Workflow Management, MLOps (Machine Learning Operations), Statistical Analysis, Linear Algebra, Applied Machine Learning, Business Ethics, Compliance Management, Learning Strategies, Test Planning, Goal Setting, Productivity",Intermediate,3 - 6 Months
Artificial Intelligence: an Overview,https://www.coursera.org/specializations/artificial-intelligence-overview,Politecnico di Milano,4.6,"Unsupervised Learning, Supervised Learning, Machine Learning Algorithms, Machine Learning, Applied Machine Learning, Intellectual Property, Data Ethics, Artificial Intelligence and Machine Learning (AI/ML), Legal Risk, Reinforcement Learning, Artificial Intelligence, Ethical Standards And Conduct, General Data Protection Regulation (GDPR), Dimensionality Reduction, Cloud Platforms, Deep Learning, Hardware Architecture, Information Technology Architecture, Law, Regulation, and Compliance, Computer Science",Beginner,3 - 6 Months
Artificial Intelligence in Finance and Wealth Management,https://www.coursera.org/specializations/aimachinelearninginfinance,University of Illinois Urbana-Champaign,,"Data Ethics, Wealth Management, Supervised Learning, Machine Learning, Financial Services, Applied Machine Learning, Artificial Intelligence and Machine Learning (AI/ML), Learning Management Systems, Artificial Intelligence, FinTech, Data Mining, Investment Management, Regulatory Compliance, Financial Planning, Relationship Building, Risk Modeling, Legal Risk, ChatGPT, Mobile Development, Human Computer Interaction",Intermediate,1 - 3 Months
Introduction to Artificial Intelligence,https://www.coursera.org/learn/intro-to-artificial-intelligence,University of Illinois Urbana-Champaign,4.5,"Generative AI, Applied Machine Learning, Deep Learning, Artificial Intelligence, Data Ethics, Artificial Intelligence and Machine Learning (AI/ML), Machine Learning, Machine Learning Algorithms, Unsupervised Learning, Artificial Neural Networks, Regression Analysis, Emerging Technologies, Law, Regulation, and Compliance, Business Analytics, Ethical Standards And Conduct, Computer Vision, Governance",Beginner,1 - 4 Weeks
IBM AI Developer,https://www.coursera.org/professional-certificates/applied-artifical-intelligence-ibm-watson-ai,IBM,4.6,"Prompt Engineering, Software Development Life Cycle, Software Architecture, Large Language Modeling, ChatGPT, Flask (Web Framework), Generative AI, Cascading Style Sheets (CSS), Software Design, Unit Testing, Jupyter, Scrum (Software Development), Bootstrap (Front-End Framework), Software Engineering, Software Design Patterns, Responsive Web Design, Python Programming, Engineering Software, Machine Learning, Data Science",Beginner,3 - 6 Months
AI Engineering,https://www.coursera.org/specializations/ai-engineering,Scrimba,4.7,"Prompt Engineering, Image Analysis, OpenAI, Cloud Applications, Generative AI, Application Deployment, API Gateway, Cloud Hosting, Generative AI Agents, ChatGPT, Cloud Security, User Interface (UI), Data Ethics, Application Programming Interface (API), Development Environment, Open Source Technology, Performance Testing, Artificial Intelligence, JavaScript Frameworks, Software Engineering",Intermediate,3 - 6 Months
AI Foundations for Everyone,https://www.coursera.org/specializations/ai-foundations-for-everyone,IBM,4.7,"Prompt Engineering, ChatGPT, Generative AI, OpenAI, Workflow Management, Machine Learning, Application Deployment, Large Language Modeling, IBM Cloud, Artificial Intelligence, Program Development, Natural Language Processing, Deep Learning, Business Process Automation, Automation, Customer Service, Content Creation, Market Opportunities, Image Analysis, Data Science",Beginner,3 - 6 Months
Fundamentals of Machine Learning and Artificial Intelligence,https://www.coursera.org/learn/fundamentals-of-machine-learning-and-artificial-intelligence,Amazon Web Services,4.5,"Artificial Intelligence and Machine Learning (AI/ML), Generative AI, Deep Learning, Artificial Intelligence, AWS SageMaker, Amazon Web Services, Applied Machine Learning, Machine Learning, Digital Transformation",Mixed,1 - 4 Weeks
Machine Learning,https://www.coursera.org/specializations/machine-learning-introduction,Multiple educators,4.9,"Unsupervised Learning, Supervised Learning, Machine Learning Methods, Classification And Regression Tree (CART), Artificial Intelligence and Machine Learning (AI/ML), Applied Machine Learning, Machine Learning Algorithms, Machine Learning, Jupyter, Data Ethics, Decision Tree Learning, Tensorflow, Scikit Learn (Machine Learning Library), Artificial Intelligence, NumPy, Predictive Modeling, Deep Learning, Reinforcement Learning, Random Forest Algorithm, Feature Engineering",Beginner,1 - 3 Months
AI in Healthcare,https://www.coursera.org/specializations/ai-healthcare,Stanford University,4.7,"Feature Engineering, Healthcare Ethics, Pharmaceuticals, Data Ethics, Clinical Research, Health Systems, Healthcare Industry Knowledge, Medical Records, Unstructured Data, Health Care, Health Informatics, Data Mining, Clinical Data Management, Statistical Machine Learning, Applied Machine Learning, Electronic Medical Record, Artificial Intelligence and Machine Learning (AI/ML), Machine Learning, Artificial Intelligence, Health Technology",Beginner,3 - 6 Months
